date,survey,site,species,transect,size,density,biomass,trophic_guild
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t1,15,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t1,20,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t1,25,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t1,30,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t2,5,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t2,10,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t2,15,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t2,20,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t2,25,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Halochoeres_garnoti,t2,30,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t1,5,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t1,10,10,171.8269412,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t1,15,5,296.9781003,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t1,20,25,3579.991739,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t1,25,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t1,30,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t2,5,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t2,10,1,17.18269412,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t2,15,5,296.9781003,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t2,20,1,143.1996696,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t2,25,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Holocentrus_rufus,t2,30,0,0,invertivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t1,5,100,180.8420792,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t1,10,50,745.2530684,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t1,15,50,2559.466645,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t1,20,0,0,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t1,25,0,0,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t1,30,0,0,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t2,5,35,63.29472773,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t2,10,50,745.2530684,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t2,15,5,255.9466645,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t2,20,0,0,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t2,25,0,0,planktivore
2017-08-25T00:00:00Z,2,NNE,Paranthius_furcifer,t2,30,0,0,planktivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t1,5,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t1,10,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t1,15,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t1,20,1,2043.771435,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t1,25,2,8536.215364,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t1,30,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t2,5,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t2,10,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t2,15,2,1581.847053,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t2,20,9,18393.94292,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t2,25,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Pterois_volitans,t2,30,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t1,5,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t1,10,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t1,15,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t1,20,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t1,25,2,1288.415351,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t1,30,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t2,5,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t2,10,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t2,15,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t2,20,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t2,25,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Seriola_rivoliana,t2,30,0,0,macro_carnivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t1,5,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t1,10,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t1,15,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t1,20,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t1,25,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t1,30,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t2,5,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t2,10,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t2,15,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t2,20,1,157.8514683,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t2,25,0,0,herbivore
2017-08-25T00:00:00Z,2,NNE,Sparisoma_viride,t2,30,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t1,5,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t1,10,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t1,15,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t1,20,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t1,25,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t1,30,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t2,5,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t2,10,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t2,15,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t2,20,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t2,25,1,40.06759827,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Aulostomus_maculatus,t2,30,0,0,macro_carnivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t1,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t1,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t1,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t2,15,1,87.34666642,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_pulchellus,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t1,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t1,15,2,112.2016133,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t1,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t2,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Bodianus_rufus,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t1,5,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t1,10,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t1,15,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t1,20,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t1,25,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t1,30,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t2,5,1,4.976723418,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t2,10,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t2,15,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t2,20,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t2,25,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Centropyge_argi,t2,30,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t1,10,2,61.2995259,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t1,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t1,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t2,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chaetodon_ocellatus,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t1,5,12,34.86631807,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t1,10,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t1,15,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t1,20,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t1,25,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t1,30,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t2,5,3,8.716579517,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t2,10,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t2,15,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t2,20,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t2,25,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_bermudae,t2,30,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t1,5,7,15.40507274,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t1,10,4,59.34187749,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t1,15,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t1,20,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t1,25,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t1,30,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t2,5,6,13.20434806,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t2,10,2,29.67093875,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t2,15,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t2,20,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t2,25,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Chromis_enchrysura,t2,30,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t1,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t1,15,5,336.5189714,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t1,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t2,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Haemulon_flavolineatum,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t1,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t1,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t1,20,2,234.8715523,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t2,15,2,98.0091305,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Halichoeres_radiatus,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t1,10,1,30.86340011,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t1,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t1,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t2,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocanthus_tricolor,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t1,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t1,15,2,118.7912401,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t1,20,1,143.1996696,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t2,15,1,59.39562006,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t2,20,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Holocentrus_rufus,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t1,5,3,5.425262377,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t1,10,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t1,15,42,2149.951982,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t1,20,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t1,25,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t1,30,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t2,5,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t2,10,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t2,15,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t2,20,30,3685.439617,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t2,25,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Paranthius_furcifer,t2,30,0,0,planktivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t1,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t1,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t1,15,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t1,20,2,239.6625915,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t1,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t1,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t2,5,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t2,10,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t2,15,2,90.82008259,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t2,20,1,119.8312957,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t2,25,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Pseudupeneus_maculatus,t2,30,0,0,invertivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t1,5,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t1,10,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t1,15,1,68.12438213,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t1,20,7,1104.960278,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t1,25,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t1,30,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t2,5,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t2,10,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t2,15,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t2,20,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t2,25,0,0,herbivore
2017-08-29T00:00:00Z,2,HS1,Sparisoma_viride,t2,30,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t1,5,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t1,10,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t1,15,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t1,20,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t1,25,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t1,30,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t2,5,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t2,10,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t2,15,1,87.34666642,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t2,20,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t2,25,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Bodianus_pulchellus,t2,30,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t1,5,5,24.88361709,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t1,10,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t1,15,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t1,20,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t1,25,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t1,30,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t2,5,7,34.83706393,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t2,10,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t2,15,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t2,20,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t2,25,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Centropyge_argi,t2,30,0,0,herbivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t1,5,1,3.559854717,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t1,10,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t1,15,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t1,20,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t1,25,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t1,30,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t2,5,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t2,10,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t2,15,1,104.4857955,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t2,20,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t2,25,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chaetodon_sedentarius,t2,30,0,0,invertivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t1,5,20,58.11053011,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t1,10,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t1,15,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t1,20,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t1,25,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t1,30,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t2,5,500,1452.763253,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t2,10,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t2,15,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t2,20,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t2,25,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_bermudae,t2,30,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t1,5,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t1,10,25,370.8867343,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t1,15,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t1,20,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t1,25,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t1,30,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t2,5,10,22.00724677,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t2,10,100,1483.546937,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t2,15,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t2,20,0,0,planktivore
2017-09-01T00:00:00Z,2,XL,Chromis_enchrysura,t2,25,0,0,planktivore
